DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2020.1725778
",Emily Cartigny,additional,"School of Sport and Exercise Sciences, Liverpool John Moores, Liverpool, UK",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Tatiana V. Ryba,additional,"Department of Psychology, University of Jyväskylä, Jyväskylä, Finland",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Paul Wylleman,additional,"Faculteit Lichamelijke Opvoeding en Kinesitherapie, Vrije Universiteit Brussel, Brussel, Belgium",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Kristoffer Henriksen,additional,"Institute of Sport Science and Clinical Biomechanics, University of Southern Denmark, Odense, Denmark",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Miquel Torregrossa,additional,"Departament de Psicologia Bàsica, Universitat Autónoma de Barcelona, Barcelona, Spain",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Kent Lindahl,additional,"The Swedish Sports Confederation, Idrottens Hus, Stockholm, Sweden",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725778
",Sasa Cecić Erpič,additional,"Fakulteta za šport, Univerza v Ljubljani, Ljubljana, Slovenia",A taxonomy of dual career development environments in European countries,2020-2-19,21,1,134-151,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Marijke Taks,first,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Benoit Seguin,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Michael L. Naraine,additional,"Department of Sport Management, Brock University, St. Catherines, Canada",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Ashley Thompson,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Milena M. Parent,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1690538
",Russell Hoye,additional,"Office of the Deputy Vice-Chancellor Research, La Trobe University, Bundoora, Australia",Brand governance practices in Canadian national sport organizations: an exploratory study,2019-11-26,20,1,10-29,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1478440
",Woojun Lee,first,"Center for Sport Management Research, Jay S. Sidhu School of Business, Wilkes University, Wilkes-Barre, PA, USA",Group diversity's influence on sport teams and organizations: a meta-analytic examination and identification of key moderators,2018-6-8,19,2,139-159,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1478440
",George B. Cunningham,additional,"Laboratory for Diversity in Sport, Department of Health and Kinesiology, Texas A&amp;M University, College Station, TX, USA",Group diversity's influence on sport teams and organizations: a meta-analytic examination and identification of key moderators,2018-6-8,19,2,139-159,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1410202
",Christos Anagnostopoulos,first,"Faculty of Business Administration and Social Sciences, Molde University, Molde, Norway",Branding in pictures: using Instagram as a brand management tool in professional team sport organisations,2018-1-31,18,4,413-438,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1410202
",Petros Parganas,additional,"Department of Computer Science and Engineering, University of Ioannina, Ioannina, Greece",Branding in pictures: using Instagram as a brand management tool in professional team sport organisations,2018-1-31,18,4,413-438,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1410202
",Simon Chadwick,additional,"Salford Business School, University of Salford, Manchester, UK",Branding in pictures: using Instagram as a brand management tool in professional team sport organisations,2018-1-31,18,4,413-438,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1410202
",Alex Fenton,additional,"Salford Business School, University of Salford, Manchester, UK",Branding in pictures: using Instagram as a brand management tool in professional team sport organisations,2018-1-31,18,4,413-438,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1706603
",Tim Ströbel,first,"Institute of Sport Science, University of Bern, Bern, Switzerland",Exploring new routes within brand research in sport management: directions and methodological approaches,2020-1-8,20,1,1-9,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1706603
",Claas Christian Germelmann,additional,"Chair for Marketing & Consumer Behavior, University of Bayreuth, Bayreuth, Germany",Exploring new routes within brand research in sport management: directions and methodological approaches,2020-1-8,20,1,1-9,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1406971
",Ye Hoon Lee,first,"Department of Health, Physical Education, and Recreation, University of North Alabama, Florence, AL, USA","Emotional intelligence, emotional labor, coach burnout, job satisfaction, and turnover intention in sport leadership",2017-11-30,18,4,393-412,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1406971
",Packianathan Chelladurai,additional,"School of Hospitality, Sport, and Tourism Management, Troy University, Troy, AL, USA","Emotional intelligence, emotional labor, coach burnout, job satisfaction, and turnover intention in sport leadership",2017-11-30,18,4,393-412,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546752
",Géraldine Zeimers,first,"Faculty of Sport Sciences and Physiotherapy, Université catholique de Louvain, Louvain la Neuve, Belgium",Organisational learning for corporate social responsibility in sport organisations,2018-11-21,19,1,80-101,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546752
",Christos Anagnostopoulos,additional,"School of Business &amp; Management, University of Central Lancashire, Preston, UK",Organisational learning for corporate social responsibility in sport organisations,2018-11-21,19,1,80-101,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546752
",Thierry Zintz,additional,"Faculty of Sport Sciences and Physiotherapy, Université catholique de Louvain, Louvain la Neuve, Belgium",Organisational learning for corporate social responsibility in sport organisations,2018-11-21,19,1,80-101,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546752
",Annick Willem,additional,"Department of Movement and Sport Sciences, Faculty of Medicine and Health Sciences, Ghent University, Ghent, Belgium",Organisational learning for corporate social responsibility in sport organisations,2018-11-21,19,1,80-101,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2080853
",William De Moor,first,"Laboratoire CREM, University of Caen Normandie, Caen, France",The current situation of the French professional esports industry: economic models of the clubs and regulation of the leagues,2022-6-3,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2080853
",Mickael Terrien,additional,"Sport Regulation Unity, University of Lausanne, Lausanne, Switzerland",The current situation of the French professional esports industry: economic models of the clubs and regulation of the leagues,2022-6-3,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2080853
",Christophe Durand,additional,"Laboratoire CREM, University of Caen Normandie, Caen, France",The current situation of the French professional esports industry: economic models of the clubs and regulation of the leagues,2022-6-3,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2080853
",Nicolas Besombes,additional,"Laboratoire I3SP, University of Paris, Paris, France",The current situation of the French professional esports industry: economic models of the clubs and regulation of the leagues,2022-6-3,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1630464
",Tyreal Yizhou Qian,first,"School of Kinesiology, Louisiana State University, Baton Rouge, LA, USA",It is in the game: dimensions of esports online spectator motivation and development of a scale,2019-6-25,20,4,458-479,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1630464
",Jerred Junqi Wang,additional,"Department of Sport Management, Wellness, & Physical Education, University of West Georgia, Carrollton, GA, USA",It is in the game: dimensions of esports online spectator motivation and development of a scale,2019-6-25,20,4,458-479,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1630464
",James Jianhui Zhang,additional,"Department of Kinesiology, University of Georgia, Athens, GA, USA",It is in the game: dimensions of esports online spectator motivation and development of a scale,2019-6-25,20,4,458-479,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1630464
",Laura Zhenqiu Lu,additional,"Department of Educational Psychology, University of Georgia, Athens, GA, USA",It is in the game: dimensions of esports online spectator motivation and development of a scale,2019-6-25,20,4,458-479,"Strategy and Management, Tourism, Leisure and Hospitality Management"
