DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1123/jsm.7.3.189
",Trevor Slack,first,1University of Alberta,Morgan and the Metaphors: Implications for Sport Management Research,NA,7,3,189-193,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0371
",Jonathan Robertson,first,1Deakin University,"“My Ideal Is Where It Is Just Jane the Cricketer, Rather Than Jane the Gay Cricketer”: An Institutional Perspective of Lesbian Inclusion in Australian Cricket",NA,33,5,393-405,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0371
",Ryan Storr,additional,2Western Sydney University,"“My Ideal Is Where It Is Just Jane the Cricketer, Rather Than Jane the Gay Cricketer”: An Institutional Perspective of Lesbian Inclusion in Australian Cricket",NA,33,5,393-405,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0371
",Andrew Bakos,additional,3Bond University,"“My Ideal Is Where It Is Just Jane the Cricketer, Rather Than Jane the Gay Cricketer”: An Institutional Perspective of Lesbian Inclusion in Australian Cricket",NA,33,5,393-405,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0371
",Danny O’Brien,additional,3Bond University,"“My Ideal Is Where It Is Just Jane the Cricketer, Rather Than Jane the Gay Cricketer”: An Institutional Perspective of Lesbian Inclusion in Australian Cricket",NA,33,5,393-405,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0056
",Lisa A. Kihl,first,1University of Minnesota,Understanding the Meaning of Representation in a Deliberative Democratic Governance System,NA,34,2,173-184,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0056
",Vicki Schull,additional,1University of Minnesota,Understanding the Meaning of Representation in a Deliberative Democratic Governance System,NA,34,2,173-184,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.21.1.1
",Sue Inglis,first,1McMaster University,Creative Tensions and Conversations in the Academy,NA,21,1,1-14,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.26.5.447
",Jordan Kobritz,first,"1Sport Management Department, SUNY Cortland, Cortland, NY",Money Games: Profiting from the Convergence of Sports and Entertainment,NA,26,5,447-449,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.3.250
",Lance Kinney,first,1Florida State University,Strategic Implications of Attitude-Toward-the-Ad in Leveraging Event Sponsorships,NA,10,3,250-261,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.3.250
",Stephen R. McDaniel,additional,"2University of Maryland, College Park",Strategic Implications of Attitude-Toward-the-Ad in Leveraging Event Sponsorships,NA,10,3,250-261,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0029
",Marlene A. Dixon,first,1Texas A&M University,Creating New Sport Opportunities for Girls: Resource Acquisition and Mobilization Across Competitive Environments,NA,35,4,295-311,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0029
",B. Christine Green,additional,2George Mason University,Creating New Sport Opportunities for Girls: Resource Acquisition and Mobilization Across Competitive Environments,NA,35,4,295-311,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0029
",Arden Anderson,additional,3High Point University,Creating New Sport Opportunities for Girls: Resource Acquisition and Mobilization Across Competitive Environments,NA,35,4,295-311,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0029
",Peter Evans,additional,4Birmingham City University,Creating New Sport Opportunities for Girls: Resource Acquisition and Mobilization Across Competitive Environments,NA,35,4,295-311,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.21.3.452
",Kyriaki Kaplanidou,first,1University of Windsor,Human Resource Management in Olympic Sport Organizations,NA,21,3,452-454,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0201
",Katie E. Misener,first,1University of Waterloo,Parent Well-Being Through Community Youth Sport: An Autoethnography of “Sideline” Participation,NA,34,4,329-340,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0303
",Robert Turick,first,1Ball State University,Who Are We Honoring? Extending the Ebony &amp; Ivy Discussion to Include Sport Facilities,NA,35,1,17-29,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0303
",Anthony Weems,additional,2Western Carolina University,Who Are We Honoring? Extending the Ebony &amp; Ivy Discussion to Include Sport Facilities,NA,35,1,17-29,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0303
",Nicholas Swim,additional,3University of Louisville,Who Are We Honoring? Extending the Ebony &amp; Ivy Discussion to Include Sport Facilities,NA,35,1,17-29,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0303
",Trevor Bopp,additional,4University of Florida,Who Are We Honoring? Extending the Ebony &amp; Ivy Discussion to Include Sport Facilities,NA,35,1,17-29,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0303
",John N. Singer,additional,5Texas A&M University,Who Are We Honoring? Extending the Ebony &amp; Ivy Discussion to Include Sport Facilities,NA,35,1,17-29,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0445
",Dae Hee Kwak,first,1University of Michigan,"“If You Ain’t First, You’re Last!” Understanding Identity Threat, Team Identification, and Advertisement Messages When Your Favorite Team Loses",NA,35,2,158-171,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0445
",Sean Pradhan,additional,2Menlo College,"“If You Ain’t First, You’re Last!” Understanding Identity Threat, Team Identification, and Advertisement Messages When Your Favorite Team Loses",NA,35,2,158-171,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0222
",Lauren C. Hindman,first,1University of Massachusetts Amherst,Feminine and Sexy: A Feminist Critical Discourse Analysis of Gender Ideology and Professional Cheerleading,NA,36,2,130-144,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0222
",Nefertiti A. Walker,additional,1University of Massachusetts Amherst,Feminine and Sexy: A Feminist Critical Discourse Analysis of Gender Ideology and Professional Cheerleading,NA,36,2,130-144,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0347
",Glynn M. McGehee,first,1Northern Illinois University,"Interaction of Communication From the Sport Organization, Media, and Public Perspectives: How Does Messaging Relate and Differ?",NA,34,3,229-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0347
",Beth A. Cianfrone,additional,2Georgia State University,"Interaction of Communication From the Sport Organization, Media, and Public Perspectives: How Does Messaging Relate and Differ?",NA,34,3,229-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0347
",Timothy Kellison,additional,2Georgia State University,"Interaction of Communication From the Sport Organization, Media, and Public Perspectives: How Does Messaging Relate and Differ?",NA,34,3,229-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0395
",Dawn E. Trussell,first,1Brock University,Building Inclusive Communities in Youth Sport for Lesbian-Parented Families,NA,34,4,367-377,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0323
",Kathy Babiak,first,1 University of Michigan,All the News That’s Fit to Print? How the Media Frames Professional Athlete Philanthropy,NA,35,1,55-68,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0323
",Stacy-Lynn Sant,additional,1 University of Michigan,All the News That’s Fit to Print? How the Media Frames Professional Athlete Philanthropy,NA,35,1,55-68,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0173
",Lucy V. Piggott,first,1Norwegian University of Science and Technology,"Gender, Leadership, and Governance in English National Governing Bodies of Sport: Formal Structures, Rules, and Processes",NA,35,4,338-351,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0173
",Jordan J.K. Matthews,additional,2University of Chichester,"Gender, Leadership, and Governance in English National Governing Bodies of Sport: Formal Structures, Rules, and Processes",NA,35,4,338-351,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0217
",Gidon Jakar,first,1Hebrew University of Jerusalem,"Ownership in European Soccer, Financial Fair Play, and Performance in UEFA’s 2006–2018 Champions League Tournaments",NA,35,6,511-521,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
